flight_id,flight_no,airline,date,time,destination,status,status_code,flight_type,last_updated
RH 4568_2026-07-12,RH 4568,HKC,2026-07-12,00:15,TPE,Dep 10:41 (13/07/2026),,departure,
RH 829_2026-07-12,RH 829,HKC,2026-07-12,00:15,PVG,Cancelled,,departure,
ET 3785_2026-07-12,ET 3785,ETH,2026-07-12,00:15,"MCT, MAD",Cancelled,,departure,
HE 1710_2026-07-12,HE 1710,HGO,2026-07-12,00:30,GYD,Dep 00:39,,departure,
CV 3119_2026-07-12,CV 3119,CLX,2026-07-12,00:35,"ASB, LUX",Dep 00:29,,departure,
CX 006_2026-07-12,CX 006,CPA,2026-07-12,00:50,NRT,Dep 13:51 (13/07/2026),,departure,
CX 096_2026-07-12,CX 096,CPA,2026-07-12,01:30,"ANC, NLU",Dep 05:22,,departure,
SV 987_2026-07-12,SV 987,SVA,2026-07-12,01:40,RUH,Dep 02:25,,departure,
MB 502_2026-07-12,MB 502,MNB,2026-07-12,02:00,"SHJ, IST",Cancelled,,departure,
QR 8465_2026-07-12,QR 8465,QTR,2026-07-12,02:20,DOH,Dep 02:19,,departure,
KZ 202_2026-07-12,KZ 202,NCA,2026-07-12,02:25,NRT,Dep 02:10,,departure,
7L 1512_2026-07-12,7L 1512,AZG,2026-07-12,02:30,GYD,Cancelled,,departure,
7L 1612_2026-07-12,7L 1612,AZG,2026-07-12,02:30,GYD,Dep 14:06,,departure,
5X 063_2026-07-12,5X 063,UPS,2026-07-12,02:35,"ANC, SDF",Dep 02:27,,departure,
QR 8419_2026-07-12,QR 8419,QTR,2026-07-12,02:40,DOH,Cancelled,,departure,
CI 5826_2026-07-12,CI 5826,CAL,2026-07-12,03:00,TPE,Dep 22:40,,departure,
KE 314_2026-07-12,KE 314,KAL,2026-07-12,03:10,ICN,Dep 02:52,,departure,
LD 457_2026-07-12,LD 457,AHK,2026-07-12,03:35,"MNL, CEB",Dep 03:46,,departure,
LD 768_2026-07-12,LD 768,AHK,2026-07-12,03:35,PEK,Dep 03:31,,departure,
LD 831_2026-07-12,LD 831,AHK,2026-07-12,03:40,BKK,Dep 03:41,,departure,
8K 526_2026-07-12,8K 526,KMI,2026-07-12,03:40,BKK,Dep 03:39,,departure,
ET 3769_2026-07-12,ET 3769,ETH,2026-07-12,03:50,"EMA, ADD",Cancelled,,departure,
LD 216_2026-07-12,LD 216,AHK,2026-07-12,03:55,NGO,Dep 04:10,,departure,
LD 327_2026-07-12,LD 327,AHK,2026-07-12,03:55,SIN,Dep 03:54,,departure,
LD 204_2026-07-12,LD 204,AHK,2026-07-12,04:00,KIX,Dep 04:09,,departure,
MS 510_2026-07-12,MS 510,MSR,2026-07-12,04:00,BKK,Dep 04:58,,departure,
QR 8407_2026-07-12,QR 8407,QTR,2026-07-12,04:00,DOH,Dep 03:43,,departure,
LD 208_2026-07-12,LD 208,AHK,2026-07-12,04:05,NRT,Dep 03:59,,departure,
LD 720_2026-07-12,LD 720,AHK,2026-07-12,04:05,CTU,Dep 03:59,,departure,
LD 782D_2026-07-12,LD 782D,AHK,2026-07-12,04:15,PVG,Dep 17:38 (13/07/2026),,departure,
TH 3091_2026-07-12,TH 3091,RMY,2026-07-12,04:15,PEN,Dep 04:17,,departure,
3S 519_2026-07-12,3S 519,BOX,2026-07-12,04:25,LEJ,Dep 04:09,,departure,
CX 007_2026-07-12,CX 007,CPA,2026-07-12,04:40,"BLR, LHR",Dep 04:31,,departure,
LD 128_2026-07-12,LD 128,AHK,2026-07-12,04:50,ICN,Dep 04:49,,departure,
K4 223_2026-07-12,K4 223,CKS,2026-07-12,04:55,ANC,Dep 06:19,,departure,
LD 561_2026-07-12,LD 561,AHK,2026-07-12,05:00,"SGN, PEN",Dep 04:53,,departure,
ES 736_2026-07-12,ES 736,DHX,2026-07-12,05:00,"BLR, BAH",Dep 05:05,,departure,
TH 3508_2026-07-12,TH 3508,RMY,2026-07-12,05:00,KUL,Dep 04:50,,departure,
QR 8441_2026-07-12,QR 8441,QTR,2026-07-12,05:30,DOH,Dep 05:27,,departure,
D0 019_2026-07-12,D0 019,DHK,2026-07-12,05:35,"LEJ, EMA",Dep 05:44,,departure,
3S 713_2026-07-12,3S 713,BOX,2026-07-12,05:35,"DXB, LEJ",Dep 05:43,,departure,
3S 707_2026-07-12,3S 707,BOX,2026-07-12,05:45,"BAH, LEJ",Dep 07:12,,departure,
QR 8453_2026-07-12,QR 8453,QTR,2026-07-12,05:45,DOH,Dep 05:46,,departure,
QY 655_2026-07-12,QY 655,BCS,2026-07-12,05:55,"DWC, LEJ",Dep 06:03,,departure,
QY 679_2026-07-12,QY 679,BCS,2026-07-12,05:55,DWC,Dep 07:11,,departure,
3S 517_2026-07-12,3S 517,BOX,2026-07-12,06:00,LEJ,Dep 05:54,,departure,
QR 8431_2026-07-12,QR 8431,QTR,2026-07-12,06:00,DOH,Dep 06:01,,departure,
QY 651_2026-07-12,QY 651,BCS,2026-07-12,06:30,"BAH, LEJ",Dep 06:50,,departure,
CX 072_2026-07-12,CX 072,CPA,2026-07-12,06:40,"ANC, MIA, IAH",Dep 06:43,,departure,
K4 255_2026-07-12,K4 255,CKS,2026-07-12,06:55,"ANC, CVG",Dep 07:01,,departure,
3S 547_2026-07-12,3S 547,BOX,2026-07-12,06:55,"BRU, LEJ",Dep 07:10,,departure,
CC 4030_2026-07-12,CC 4030,ABD,2026-07-12,06:55,"CMB, JNB",Dep 12:23 (13/07/2026),,departure,
K4 235_2026-07-12,K4 235,CKS,2026-07-12,07:00,"ANC, MIA, CVG",Dep 06:59,,departure,
RH 331_2026-07-12,RH 331,HKC,2026-07-12,07:00,BKK,Dep 10:18,,departure,
CI 5836_2026-07-12,CI 5836,CAL,2026-07-12,07:00,TPE,Cancelled,,departure,
CK 264_2026-07-12,CK 264,CKK,2026-07-12,07:00,"CKG, PVG",Cancelled,,departure,
5X 003_2026-07-12,5X 003,UPS,2026-07-12,07:00,"CGN, PHL",Dep 06:49,,departure,
CI 5834_2026-07-12,CI 5834,CAL,2026-07-12,07:20,TPE,Dep 20:10,,departure,
CV 708_2026-07-12,CV 708,CLX,2026-07-12,07:20,"GYD, BUD, LUX",Dep 08:36,,departure,
HJ 024_2026-07-12,HJ 024,TMN,2026-07-12,07:25,SYD,Dep 07:20,,departure,
MB 530_2026-07-12,MB 530,MNB,2026-07-12,07:30,"NVI, IST",Dep 22:49,,departure,
3S 721_2026-07-12,3S 721,BOX,2026-07-12,07:35,"DEL, LEJ",Dep 07:31,,departure,
LH 8467_2026-07-12,LH 8467,GEC,2026-07-12,08:00,FRA,Dep 07:57,,departure,
EK 9789_2026-07-12,EK 9789,UAE,2026-07-12,08:05,DWC,Dep 08:20,,departure,
K4 201_2026-07-12,K4 201,CKS,2026-07-12,08:25,"ANC, CVG",Dep 16:19,,departure,
ES 696_2026-07-12,ES 696,DHX,2026-07-12,08:25,BAH,Dep 08:29,,departure,
QY 657_2026-07-12,QY 657,BCS,2026-07-12,08:55,"DWC, LEJ",Dep 09:51,,departure,
FX 018_2026-07-12,FX 018,FDX,2026-07-12,09:15,"SIN, ANC, MEM",Dep 09:21,,departure,
KJ 954_2026-07-12,KJ 954,AIH,2026-07-12,09:20,ICN,Dep 09:30,,departure,
SV 3963_2026-07-12,SV 3963,SVA,2026-07-12,09:25,RUH,Cancelled,,departure,
3S 509_2026-07-12,3S 509,BOX,2026-07-12,09:30,LEJ,Dep 09:38,,departure,
EK 9861_2026-07-12,EK 9861,UAE,2026-07-12,09:30,DWC,Dep 09:02,,departure,
HJ 032_2026-07-12,HJ 032,TMN,2026-07-12,09:35,MEL,Dep 09:41,,departure,
K4 704_2026-07-12,K4 704,CKS,2026-07-12,09:40,"DWC, TLV",Dep 10:30,,departure,
CX 3249_2026-07-12,CX 3249,CPA,2026-07-12,09:50,CGK,Dep 10:13,,departure,
K4 273_2026-07-12,K4 273,CKS,2026-07-12,09:55,"ANC, CVG",Dep 13:58,,departure,
CX 079_2026-07-12,CX 079,CPA,2026-07-12,10:40,SIN,Dep 11:06,,departure,
MP 9462_2026-07-12,MP 9462,MPH,2026-07-12,11:15,"GYD, AMS",Dep 11:37,,departure,
3V 400_2026-07-12,3V 400,TAY,2026-07-12,11:25,"DWC, LGG",Dep 16:21,,departure,
HE 819_2026-07-12,HE 819,HGO,2026-07-12,11:30,RUH,Dep 13:07,,departure,
K4 283_2026-07-12,K4 283,CKS,2026-07-12,11:45,"LAX, CVG",Dep 12:25,,departure,
RH 371_2026-07-12,RH 371,HKC,2026-07-12,11:50,SIN,Cancelled,,departure,
CX 3194_2026-07-12,CX 3194,CPA,2026-07-12,11:55,"ANC, JFK",Dep 12:04,,departure,
T8 4702_2026-07-12,T8 4702,TVR,2026-07-12,12:00,SHJ,Dep 16:12,,departure,
T8 4704_2026-07-12,T8 4704,TVR,2026-07-12,12:00,SHJ,Dep 15:02,,departure,
5Y 8522_2026-07-12,5Y 8522,GTI,2026-07-12,12:15,HAN,Dep 15:57,,departure,
RH 962_2026-07-12,RH 962,HKC,2026-07-12,12:30,KIX,Dep 22:57,,departure,
F5 6610_2026-07-12,F5 6610,ATG,2026-07-12,13:00,"DWC, EMA",Dep 15:11,,departure,
2U 8062_2026-07-12,2U 8062,FKH,2026-07-12,13:10,"NQZ, RIX",Dep 14:53,,departure,
KJ 970_2026-07-12,KJ 970,AIH,2026-07-12,13:15,ICN,Dep 15:46,,departure,
5Y 5579_2026-07-12,5Y 5579,GTI,2026-07-12,13:20,ICN,Cancelled,,departure,
TK 6691_2026-07-12,TK 6691,THY,2026-07-12,13:35,"CIT, IST",Dep 14:03,,departure,
LD 8915_2026-07-12,LD 8915,AHK,2026-07-12,13:45,CGK,Dep 13:41,,departure,
CT 128_2026-07-12,CT 128,AAE,2026-07-12,13:55,"DWC, LGG",Dep 07:25 (13/07/2026),,departure,
EK 9859_2026-07-12,EK 9859,UAE,2026-07-12,14:00,DWC,Dep 15:53,,departure,
K4 551_2026-07-12,K4 551,CKS,2026-07-12,14:15,"NRT, ANC, ORD",Dep 09:08 (14/07/2026),,departure,
CV 209_2026-07-12,CV 209,CLX,2026-07-12,14:45,"ANC, ORD, LUX",Dep 14:27,,departure,
5Y 8373_2026-07-12,5Y 8373,GTI,2026-07-12,15:00,"ANC, MIA",Dep 08:58 (13/07/2026),,departure,
EK 9839_2026-07-12,EK 9839,UAE,2026-07-12,15:05,DWC,Dep 07:16,,departure,
KZ 206_2026-07-12,KZ 206,NCA,2026-07-12,15:30,NRT,Dep 15:18,,departure,
F5 7612_2026-07-12,F5 7612,ATG,2026-07-12,15:30,"DWC, TLV",Cancelled,,departure,
CP 191_2026-07-12,CP 191,LSI,2026-07-12,15:35,OTP,Dep 15:30,,departure,
NH 8514_2026-07-12,NH 8514,ANA,2026-07-12,15:40,NRT,Dep 15:22,,departure,
7L 572_2026-07-12,7L 572,AZG,2026-07-12,15:55,DWC,Cancelled,,departure,
P9 881_2026-07-12,P9 881,MGE,2026-07-12,16:10,GUM,Dep 17:04,,departure,
CV 342_2026-07-12,CV 342,CLX,2026-07-12,16:30,"ANC, MIA, LUX",Dep 16:35,,departure,
K4 527_2026-07-12,K4 527,CKS,2026-07-12,16:30,"ICN, LAX",Dep 17:15,,departure,
RH 9489_2026-07-12,RH 9489,HKC,2026-07-12,16:40,"ALA, IST",Dep 01:29,,departure,
5Y 654_2026-07-12,5Y 654,GTI,2026-07-12,16:50,"ANC, ORD, MIA",Dep 19:23,,departure,
KE 8314_2026-07-12,KE 8314,KAL,2026-07-12,16:55,ICN,Dep 16:36,,departure,
CC 4100_2026-07-12,CC 4100,ABD,2026-07-12,17:10,SHJ,Cancelled,,departure,
7L 923_2026-07-12,7L 923,AZG,2026-07-12,17:20,GYD,Cancelled,,departure,
QY 517_2026-07-12,QY 517,BCS,2026-07-12,17:20,"DWC, LEJ",Cancelled,,departure,
FX 9017_2026-07-12,FX 9017,FDX,2026-07-12,18:05,HAN,Dep 18:16,,departure,
RH 9457_2026-07-12,RH 9457,HKC,2026-07-12,18:20,DEL,Dep 21:40,,departure,
MH 6107_2026-07-12,MH 6107,MAS,2026-07-12,18:20,KUL,Dep 18:31,,departure,
7L 621_2026-07-12,7L 621,AZG,2026-07-12,18:25,GYD,Cancelled,,departure,
AK 8542_2026-07-12,AK 8542,AXM,2026-07-12,18:30,KUL,Dep 21:15,,departure,
SV 3031_2026-07-12,SV 3031,SVA,2026-07-12,18:35,"HSA, BUD",Dep 18:50,,departure,
CV 226_2026-07-12,CV 226,CLX,2026-07-12,18:35,"ANC, JFK, LUX",Dep 19:25,,departure,
CX 043_2026-07-12,CX 043,CPA,2026-07-12,18:55,MAA,Dep 19:06,,departure,
C8 513_2026-07-12,C8 513,ICV,2026-07-12,19:15,"ASB, MXP",Dep 19:15,,departure,
CV 942_2026-07-12,CV 942,CLX,2026-07-12,19:45,"ASB, LUX",Dep 22:19,,departure,
5Y 8007_2026-07-12,5Y 8007,GTI,2026-07-12,19:55,IST,Cancelled,,departure,
CX 2098_2026-07-12,CX 2098,CPA,2026-07-12,20:05,"ANC, ORD",Dep 20:42,,departure,
5Y 8139_2026-07-12,5Y 8139,GTI,2026-07-12,20:15,"DEL, ANC",Dep 20:28,,departure,
5C 852_2026-07-12,5C 852,ICL,2026-07-12,20:30,TLV,Dep 21:07 (13/07/2026),,departure,
5Y 8523_2026-07-12,5Y 8523,GTI,2026-07-12,20:45,"ANC, ORD",Dep 00:52 (13/07/2026),,departure,
RH 9375_2026-07-12,RH 9375,HKC,2026-07-12,20:50,MAA,Dep 09:24 (13/07/2026),,departure,
7L 692_2026-07-12,7L 692,AZG,2026-07-12,21:20,GYD,Cancelled,,departure,
CX 037_2026-07-12,CX 037,CPA,2026-07-12,21:30,"DEL, FRA",Dep 21:40,,departure,
AK 8535_2026-07-12,AK 8535,AXM,2026-07-12,21:55,KUL,Dep 01:02 (13/07/2026),,departure,
QR 8477_2026-07-12,QR 8477,QTR,2026-07-12,22:10,DOH,Dep 22:12,,departure,
CX 3129_2026-07-12,CX 3129,CPA,2026-07-12,22:50,SYD,Dep 23:36,,departure,
CI 5832_2026-07-12,CI 5832,CAL,2026-07-12,23:00,TPE,Dep 01:27 (13/07/2026),,departure,
SR 813_2026-07-12,SR 813,XKY,2026-07-12,23:15,MNL,Dep 23:14,,departure,
QF 7526_2026-07-12,QF 7526,QFA,2026-07-12,23:45,SYD,Dep 02:00 (13/07/2026),,departure,
WW 862_2026-07-12,WW 862,KXP,2026-07-12,23:55,KUL,Dep 23:50,,departure,
CX 3290_2026-07-12,CX 3290,CPA,2026-07-12,23:55,"ANC, DFW, ATL",Dep 23:54,,departure,
EY 948_2026-07-13,EY 948,ETD,2026-07-13,00:35,AUH,Dep 00:42,,departure,
CV 915_2026-07-13,CV 915,CLX,2026-07-13,00:40,"GYD, LUX",Dep 07:17,,departure,
ET 3767_2026-07-13,ET 3767,ETH,2026-07-13,00:40,LGG,Cancelled,,departure,
SV 969_2026-07-13,SV 969,SVA,2026-07-13,01:05,"BOM, RUH",Dep 01:05,,departure,
CX 096_2026-07-13,CX 096,CPA,2026-07-13,01:30,"ANC, NLU",Dep 02:14,,departure,
MB 504_2026-07-13,MB 504,MNB,2026-07-13,01:35,"AMD, KWI",Dep 02:41,,departure,
5X 169_2026-07-13,5X 169,UPS,2026-07-13,01:35,"SIN, SDF",Dep 02:03,,departure,
TK 6257_2026-07-13,TK 6257,THY,2026-07-13,01:40,IST,Dep 01:40,,departure,
KZ 202_2026-07-13,KZ 202,NCA,2026-07-13,02:25,NRT,Dep 02:36,,departure,
QR 8411_2026-07-13,QR 8411,QTR,2026-07-13,02:30,DOH,Dep 02:35,,departure,
LD 680_2026-07-13,LD 680,AHK,2026-07-13,02:40,TPE,Dep 07:19,,departure,
7L 572_2026-07-13,7L 572,AZG,2026-07-13,03:10,DWC,Dep 03:25,,departure,
KE 314_2026-07-13,KE 314,KAL,2026-07-13,03:10,ICN,Dep 02:26,,departure,
QR 8415_2026-07-13,QR 8415,QTR,2026-07-13,03:35,DOH,Dep 03:26,,departure,
BR 6530_2026-07-13,BR 6530,EVA,2026-07-13,03:50,TPE,Cancelled,,departure,
SV 983_2026-07-13,SV 983,SVA,2026-07-13,04:05,RUH,Dep 05:26,,departure,
QR 8435_2026-07-13,QR 8435,QTR,2026-07-13,05:00,DOH,Dep 04:53,,departure,
EK 9863_2026-07-13,EK 9863,UAE,2026-07-13,05:25,DWC,Dep 05:16,,departure,
QR 8455_2026-07-13,QR 8455,QTR,2026-07-13,05:30,DOH,Dep 05:32,,departure,
3S 637_2026-07-13,3S 637,BOX,2026-07-13,06:00,"DWC, FRA",Dep 06:54,,departure,
Y9 2562_2026-07-13,Y9 2562,SGA,2026-07-13,06:15,"DAC, DWC",Dep 06:14,,departure,
QY 517_2026-07-13,QY 517,BCS,2026-07-13,06:50,"DWC, LEJ",Cancelled,,departure,
CX 3286_2026-07-13,CX 3286,CPA,2026-07-13,06:55,"ANC, JFK",Dep 07:07,,departure,
CK 264_2026-07-13,CK 264,CKK,2026-07-13,07:00,CKG,Cancelled,,departure,
CC 4100_2026-07-13,CC 4100,ABD,2026-07-13,07:00,"SHJ, LGG",Dep 07:08,,departure,
CT 142_2026-07-13,CT 142,AAE,2026-07-13,07:00,"CMB, LOS",Cancelled,,departure,
EK 9797_2026-07-13,EK 9797,UAE,2026-07-13,07:00,DWC,Dep 15:54,,departure,
CI 5828_2026-07-13,CI 5828,CAL,2026-07-13,07:05,TPE,Dep 07:02,,departure,
CX 2049_2026-07-13,CX 2049,CPA,2026-07-13,07:15,HAN,Dep 07:24,,departure,
CX 3245_2026-07-13,CX 3245,CPA,2026-07-13,07:20,DEL,Dep 07:22,,departure,
SV 3029_2026-07-13,SV 3029,SVA,2026-07-13,07:30,JED,Cancelled,,departure,
