flight_id,flight_no,airline,date,time,port,status,status_code,flight_type,last_updated
SQ 894_2026-09-08,SQ 894,SIA,2026-09-08,17:05,SIN,,,arrival,2026-09-08T11:45:35+08:00
CX 357_2026-09-08,CX 357,CPA,2026-09-08,17:05,NKG,,,arrival,2026-09-08T11:45:35+08:00
CX 634_2026-09-08,CX 634,CPA,2026-09-08,17:10,PEN,,,arrival,2026-09-08T11:45:35+08:00
MH 9757_2026-09-08,MH 9757,MAS,2026-09-08,17:10,PEN,,,arrival,2026-09-08T11:45:35+08:00
QR 5834_2026-09-08,QR 5834,QTR,2026-09-08,17:10,PEN,,,arrival,2026-09-08T11:45:35+08:00
AY 6554_2026-09-08,AY 6554,FIN,2026-09-08,17:10,PEN,,,arrival,2026-09-08T11:45:35+08:00
UO 113_2026-09-08,UO 113,HKE,2026-09-08,17:10,TPE,,,arrival,2026-09-08T11:45:35+08:00
TK 070_2026-09-08,TK 070,THY,2026-09-08,17:15,IST,Est at 17:20,,arrival,2026-09-08T11:45:35+08:00
HX 3670_2026-09-08,HX 3670,CRK,2026-09-08,17:15,IST,Est at 17:20,,arrival,2026-09-08T11:45:35+08:00
NZ 4850_2026-09-08,NZ 4850,ANZ,2026-09-08,17:15,IST,Est at 17:20,,arrival,2026-09-08T11:45:35+08:00
HB 341_2026-09-08,HB 341,HGB,2026-09-08,17:15,KIX,,,arrival,2026-09-08T11:45:35+08:00
CA 727_2026-09-08,CA 727,CCA,2026-09-08,17:20,HGH,,,arrival,2026-09-08T11:45:35+08:00
CX 6143_2026-09-08,CX 6143,CPA,2026-09-08,17:20,HGH,,,arrival,2026-09-08T11:45:35+08:00
CX 377_2026-09-08,CX 377,CPA,2026-09-08,17:25,PVG,,,arrival,2026-09-08T11:45:35+08:00
VN 594_2026-09-08,VN 594,HVN,2026-09-08,17:25,SGN,,,arrival,2026-09-08T11:45:35+08:00
3U 3959_2026-09-08,3U 3959,CSC,2026-09-08,17:25,CTU,,,arrival,2026-09-08T11:45:35+08:00
CZ 1500_2026-09-08,CZ 1500,CSN,2026-09-08,17:25,CTU,,,arrival,2026-09-08T11:45:35+08:00
CX 758_2026-09-08,CX 758,CPA,2026-09-08,17:35,SIN,,,arrival,2026-09-08T11:45:35+08:00
QR 3484_2026-09-08,QR 3484,QTR,2026-09-08,17:35,SIN,,,arrival,2026-09-08T11:45:35+08:00
AY 5860_2026-09-08,AY 5860,FIN,2026-09-08,17:35,SIN,,,arrival,2026-09-08T11:45:35+08:00
AA 8897_2026-09-08,AA 8897,AAL,2026-09-08,17:35,SIN,,,arrival,2026-09-08T11:45:35+08:00
UO 687_2026-09-08,UO 687,HKE,2026-09-08,17:35,KIX,,,arrival,2026-09-08T11:45:35+08:00
CX 5687_2026-09-08,CX 5687,CPA,2026-09-08,17:35,KIX,,,arrival,2026-09-08T11:45:35+08:00
AY 099_2026-09-08,AY 099,FIN,2026-09-08,17:40,HEL,Est at 17:04,,arrival,2026-09-08T11:45:35+08:00
AF 188_2026-09-08,AF 188,AFR,2026-09-08,17:40,CDG,Est at 16:52,,arrival,2026-09-08T11:45:35+08:00
KL 2156_2026-09-08,KL 2156,KLM,2026-09-08,17:40,CDG,Est at 16:52,,arrival,2026-09-08T11:45:35+08:00
QF 4224_2026-09-08,QF 4224,QFA,2026-09-08,17:40,CDG,Est at 16:52,,arrival,2026-09-08T11:45:35+08:00
HX 629_2026-09-08,HX 629,CRK,2026-09-08,17:40,ICN,,,arrival,2026-09-08T11:45:35+08:00
OZ 9293_2026-09-08,OZ 9293,AAR,2026-09-08,17:40,ICN,,,arrival,2026-09-08T11:45:35+08:00
FM 809_2026-09-08,FM 809,CSH,2026-09-08,17:40,SHA,,,arrival,2026-09-08T11:45:35+08:00
MU 8629_2026-09-08,MU 8629,CES,2026-09-08,17:40,SHA,,,arrival,2026-09-08T11:45:35+08:00
CX 162_2026-09-08,CX 162,CPA,2026-09-08,17:45,SYD,Est at 17:49,,arrival,2026-09-08T11:45:35+08:00
AY 5094_2026-09-08,AY 5094,FIN,2026-09-08,17:45,SYD,Est at 17:49,,arrival,2026-09-08T11:45:35+08:00
BA 4136_2026-09-08,BA 4136,BAW,2026-09-08,17:45,SYD,Est at 17:49,,arrival,2026-09-08T11:45:35+08:00
TG 638_2026-09-08,TG 638,THA,2026-09-08,17:45,BKK,,,arrival,2026-09-08T11:45:35+08:00
HX 615_2026-09-08,HX 615,CRK,2026-09-08,17:50,KIX,,,arrival,2026-09-08T11:45:35+08:00
TK 8867_2026-09-08,TK 8867,THY,2026-09-08,17:50,KIX,,,arrival,2026-09-08T11:45:35+08:00
EY 6813_2026-09-08,EY 6813,ETD,2026-09-08,17:50,KIX,,,arrival,2026-09-08T11:45:35+08:00
QF 029_2026-09-08,QF 029,QFA,2026-09-08,17:55,MEL,Est at 17:51,,arrival,2026-09-08T11:45:35+08:00
AF 9679_2026-09-08,AF 9679,AFR,2026-09-08,17:55,MEL,Est at 17:51,,arrival,2026-09-08T11:45:35+08:00
AY 5022_2026-09-08,AY 5022,FIN,2026-09-08,17:55,MEL,Est at 17:51,,arrival,2026-09-08T11:45:35+08:00
BA 7473_2026-09-08,BA 7473,BAW,2026-09-08,17:55,MEL,Est at 17:51,,arrival,2026-09-08T11:45:35+08:00
KL 4899_2026-09-08,KL 4899,KLM,2026-09-08,17:55,MEL,Est at 17:51,,arrival,2026-09-08T11:45:35+08:00
LA 5928_2026-09-08,LA 5928,LAN,2026-09-08,17:55,MEL,Est at 17:51,,arrival,2026-09-08T11:45:35+08:00
QF 127_2026-09-08,QF 127,QFA,2026-09-08,17:55,SYD,Est at 18:20,,arrival,2026-09-08T11:45:35+08:00
AY 5006_2026-09-08,AY 5006,FIN,2026-09-08,17:55,SYD,Est at 18:20,,arrival,2026-09-08T11:45:35+08:00
BA 7497_2026-09-08,BA 7497,BAW,2026-09-08,17:55,SYD,Est at 18:20,,arrival,2026-09-08T11:45:35+08:00
KL 4897_2026-09-08,KL 4897,KLM,2026-09-08,17:55,SYD,Est at 18:20,,arrival,2026-09-08T11:45:35+08:00
LA 4899_2026-09-08,LA 4899,LAN,2026-09-08,17:55,SYD,Est at 18:20,,arrival,2026-09-08T11:45:35+08:00
AF 9678_2026-09-08,AF 9678,AFR,2026-09-08,17:55,SYD,Est at 18:20,,arrival,2026-09-08T11:45:35+08:00
CX 254_2026-09-08,CX 254,CPA,2026-09-08,18:00,LHR,Est at 17:00,,arrival,2026-09-08T11:45:35+08:00
HX 659_2026-09-08,HX 659,CRK,2026-09-08,18:00,OKA,,,arrival,2026-09-08T11:45:35+08:00
EY 6826_2026-09-08,EY 6826,ETD,2026-09-08,18:00,OKA,,,arrival,2026-09-08T11:45:35+08:00
CX 411_2026-09-08,CX 411,CPA,2026-09-08,18:00,ICN,,,arrival,2026-09-08T11:45:35+08:00
QR 3499_2026-09-08,QR 3499,QTR,2026-09-08,18:00,ICN,,,arrival,2026-09-08T11:45:35+08:00
QF 8224_2026-09-08,QF 8224,QFA,2026-09-08,18:00,ICN,,,arrival,2026-09-08T11:45:35+08:00
AA 8894_2026-09-08,AA 8894,AAL,2026-09-08,18:00,ICN,,,arrival,2026-09-08T11:45:35+08:00
HX 255_2026-09-08,HX 255,CRK,2026-09-08,18:10,TPE,,,arrival,2026-09-08T11:45:35+08:00
BR 2899_2026-09-08,BR 2899,EVA,2026-09-08,18:10,TPE,,,arrival,2026-09-08T11:45:35+08:00
CX 443_2026-09-08,CX 443,CPA,2026-09-08,18:10,TPE,,,arrival,2026-09-08T11:45:35+08:00
CX 951_2026-09-08,CX 951,CPA,2026-09-08,18:15,TAO,,,arrival,2026-09-08T11:45:35+08:00
UO 631_2026-09-08,UO 631,HKE,2026-09-08,18:15,ICN,,,arrival,2026-09-08T11:45:35+08:00
EK 384_2026-09-08,EK 384,UAE,2026-09-08,18:15,"DXB,BKK",,,arrival,2026-09-08T11:45:35+08:00
CX 313_2026-09-08,CX 313,CPA,2026-09-08,18:20,HAK,,,arrival,2026-09-08T11:45:35+08:00
BR 849_2026-09-08,BR 849,EVA,2026-09-08,18:25,KHH,,,arrival,2026-09-08T11:45:35+08:00
HX 1849_2026-09-08,HX 1849,CRK,2026-09-08,18:25,KHH,,,arrival,2026-09-08T11:45:35+08:00
BR 871_2026-09-08,BR 871,EVA,2026-09-08,18:30,TPE,,,arrival,2026-09-08T11:45:35+08:00
HX 1831_2026-09-08,HX 1831,CRK,2026-09-08,18:30,TPE,,,arrival,2026-09-08T11:45:35+08:00
CX 421_2026-09-08,CX 421,CPA,2026-09-08,18:30,TPE,,,arrival,2026-09-08T11:45:35+08:00
UA 152_2026-09-08,UA 152,UAL,2026-09-08,18:30,LAX,Est at 18:15,,arrival,2026-09-08T11:45:35+08:00
CX 961_2026-09-08,CX 961,CPA,2026-09-08,18:35,HGH,,,arrival,2026-09-08T11:45:35+08:00
CA 6525_2026-09-08,CA 6525,CCA,2026-09-08,18:35,HGH,,,arrival,2026-09-08T11:45:35+08:00
UO 805_2026-09-08,UO 805,HKE,2026-09-08,18:40,KMQ,,,arrival,2026-09-08T11:45:35+08:00
CX 5805_2026-09-08,CX 5805,CPA,2026-09-08,18:40,KMQ,,,arrival,2026-09-08T11:45:35+08:00
HX 641_2026-09-08,HX 641,CRK,2026-09-08,18:45,FUK,,,arrival,2026-09-08T11:45:35+08:00
EY 6806_2026-09-08,EY 6806,ETD,2026-09-08,18:45,FUK,,,arrival,2026-09-08T11:45:35+08:00
UA 3934_2026-09-08,UA 3934,UAL,2026-09-08,18:45,HNL,Cancelled,,arrival,2026-09-08T11:45:35+08:00
CX 527_2026-09-08,CX 527,CPA,2026-09-08,18:50,NRT,,,arrival,2026-09-08T11:45:35+08:00
QR 5803_2026-09-08,QR 5803,QTR,2026-09-08,18:50,NRT,,,arrival,2026-09-08T11:45:35+08:00
JL 7025_2026-09-08,JL 7025,JAL,2026-09-08,18:50,NRT,,,arrival,2026-09-08T11:45:35+08:00
CX 879_2026-09-08,CX 879,CPA,2026-09-08,18:55,SFO,Est at 18:37,,arrival,2026-09-08T11:45:35+08:00
MH 9199_2026-09-08,MH 9199,MAS,2026-09-08,18:55,SFO,Est at 18:37,,arrival,2026-09-08T11:45:35+08:00
OM 5879_2026-09-08,OM 5879,MGL,2026-09-08,18:55,SFO,Est at 18:37,,arrival,2026-09-08T11:45:35+08:00
AA 8932_2026-09-08,AA 8932,AAL,2026-09-08,18:55,SFO,Est at 18:37,,arrival,2026-09-08T11:45:35+08:00
CX 885_2026-09-08,CX 885,CPA,2026-09-08,18:55,LAX,Est at 18:43,,arrival,2026-09-08T11:45:35+08:00
MH 9201_2026-09-08,MH 9201,MAS,2026-09-08,18:55,LAX,Est at 18:43,,arrival,2026-09-08T11:45:35+08:00
LA 5636_2026-09-08,LA 5636,LAN,2026-09-08,18:55,LAX,Est at 18:43,,arrival,2026-09-08T11:45:35+08:00
OM 5885_2026-09-08,OM 5885,MGL,2026-09-08,18:55,LAX,Est at 18:43,,arrival,2026-09-08T11:45:35+08:00
AA 8938_2026-09-08,AA 8938,AAL,2026-09-08,18:55,LAX,Est at 18:43,,arrival,2026-09-08T11:45:35+08:00
JX 235_2026-09-08,JX 235,SJX,2026-09-08,18:55,TPE,,,arrival,2026-09-08T11:45:35+08:00
UA 869_2026-09-08,UA 869,UAL,2026-09-08,18:55,SFO,Est at 18:43,,arrival,2026-09-08T11:45:35+08:00
CA 115_2026-09-08,CA 115,CCA,2026-09-08,19:00,PEK,,,arrival,2026-09-08T11:45:35+08:00
CX 6115_2026-09-08,CX 6115,CPA,2026-09-08,19:00,PEK,,,arrival,2026-09-08T11:45:35+08:00
UO 669_2026-09-08,UO 669,HKE,2026-09-08,19:00,FUK,,,arrival,2026-09-08T11:45:35+08:00
CX 654_2026-09-08,CX 654,CPA,2026-09-08,19:05,BKK,,,arrival,2026-09-08T11:45:35+08:00
PG 4563_2026-09-08,PG 4563,BKP,2026-09-08,19:05,BKK,,,arrival,2026-09-08T11:45:35+08:00
GF 4068_2026-09-08,GF 4068,GFA,2026-09-08,19:05,BKK,,,arrival,2026-09-08T11:45:35+08:00
QR 5827_2026-09-08,QR 5827,QTR,2026-09-08,19:05,BKK,,,arrival,2026-09-08T11:45:35+08:00
AY 5114_2026-09-08,AY 5114,FIN,2026-09-08,19:05,BKK,,,arrival,2026-09-08T11:45:35+08:00
OM 5634_2026-09-08,OM 5634,MGL,2026-09-08,19:05,BKK,,,arrival,2026-09-08T11:45:35+08:00
CX 831_2026-09-08,CX 831,CPA,2026-09-08,19:05,JFK,Est at 18:58,,arrival,2026-09-08T11:45:35+08:00
MH 9203_2026-09-08,MH 9203,MAS,2026-09-08,19:05,JFK,Est at 18:58,,arrival,2026-09-08T11:45:35+08:00
LA 5637_2026-09-08,LA 5637,LAN,2026-09-08,19:05,JFK,Est at 18:58,,arrival,2026-09-08T11:45:35+08:00
OM 5831_2026-09-08,OM 5831,MGL,2026-09-08,19:05,JFK,Est at 18:58,,arrival,2026-09-08T11:45:35+08:00
CX 947_2026-09-08,CX 947,CPA,2026-09-08,19:05,XIY,,,arrival,2026-09-08T11:45:35+08:00
CA 6547_2026-09-08,CA 6547,CCA,2026-09-08,19:05,XIY,,,arrival,2026-09-08T11:45:35+08:00
MU 505_2026-09-08,MU 505,CES,2026-09-08,19:05,PVG,,,arrival,2026-09-08T11:45:35+08:00
FM 3019_2026-09-08,FM 3019,CSH,2026-09-08,19:05,PVG,,,arrival,2026-09-08T11:45:35+08:00
CX 805_2026-09-08,CX 805,CPA,2026-09-08,19:10,YYZ,Est at 18:25,,arrival,2026-09-08T11:45:35+08:00
CX 150_2026-09-08,CX 150,CPA,2026-09-08,19:20,BNE,Est at 18:52,,arrival,2026-09-08T11:45:35+08:00
JL 7910_2026-09-08,JL 7910,JAL,2026-09-08,19:20,BNE,Est at 18:52,,arrival,2026-09-08T11:45:35+08:00
AY 5100_2026-09-08,AY 5100,FIN,2026-09-08,19:20,BNE,Est at 18:52,,arrival,2026-09-08T11:45:35+08:00
OM 5648_2026-09-08,OM 5648,MGL,2026-09-08,19:20,BNE,Est at 18:52,,arrival,2026-09-08T11:45:35+08:00
LH 7002_2026-09-08,LH 7002,DLH,2026-09-08,19:20,BNE,Est at 18:52,,arrival,2026-09-08T11:45:35+08:00
BA 4142_2026-09-08,BA 4142,BAW,2026-09-08,19:20,BNE,Est at 18:52,,arrival,2026-09-08T11:45:35+08:00
HX 549_2026-09-08,HX 549,CRK,2026-09-08,19:20,DAD,,,arrival,2026-09-08T11:45:35+08:00
EY 6804_2026-09-08,EY 6804,ETD,2026-09-08,19:20,DAD,,,arrival,2026-09-08T11:45:35+08:00
CX 867_2026-09-08,CX 867,CPA,2026-09-08,19:20,YVR,Est at 19:02,,arrival,2026-09-08T11:45:35+08:00
CX 589_2026-09-08,CX 589,CPA,2026-09-08,19:25,FUK,,,arrival,2026-09-08T11:45:35+08:00
QR 5807_2026-09-08,QR 5807,QTR,2026-09-08,19:25,FUK,,,arrival,2026-09-08T11:45:35+08:00
JL 7057_2026-09-08,JL 7057,JAL,2026-09-08,19:25,FUK,,,arrival,2026-09-08T11:45:35+08:00
CX 539_2026-09-08,CX 539,CPA,2026-09-08,19:30,NGO,,,arrival,2026-09-08T11:45:35+08:00
QF 8258_2026-09-08,QF 8258,QFA,2026-09-08,19:30,NGO,,,arrival,2026-09-08T11:45:35+08:00
QR 5855_2026-09-08,QR 5855,QTR,2026-09-08,19:30,NGO,,,arrival,2026-09-08T11:45:35+08:00
JL 7035_2026-09-08,JL 7035,JAL,2026-09-08,19:30,NGO,,,arrival,2026-09-08T11:45:35+08:00
CX 341_2026-09-08,CX 341,CPA,2026-09-08,19:35,SHA,,,arrival,2026-09-08T11:45:35+08:00
UO 115_2026-09-08,UO 115,HKE,2026-09-08,19:35,TPE,,,arrival,2026-09-08T11:45:35+08:00
CI 935_2026-09-08,CI 935,CAL,2026-09-08,19:40,KHH,,,arrival,2026-09-08T11:45:35+08:00
AE 5215_2026-09-08,AE 5215,MDA,2026-09-08,19:40,KHH,,,arrival,2026-09-08T11:45:35+08:00
HX 036_2026-09-08,HX 036,CRK,2026-09-08,19:40,MEL,Est at 19:48,,arrival,2026-09-08T11:45:35+08:00
TK 9214_2026-09-08,TK 9214,THY,2026-09-08,19:40,MEL,Est at 19:48,,arrival,2026-09-08T11:45:35+08:00
UO 849_2026-09-08,UO 849,HKE,2026-09-08,19:40,NRT,,,arrival,2026-09-08T11:45:35+08:00
HO 1291_2026-09-08,HO 1291,DKH,2026-09-08,19:40,PVG,,,arrival,2026-09-08T11:45:35+08:00
MU 3951_2026-09-08,MU 3951,CES,2026-09-08,19:40,PVG,,,arrival,2026-09-08T11:45:35+08:00
UA 821_2026-09-08,UA 821,UAL,2026-09-08,19:45,BKK,,,arrival,2026-09-08T11:45:35+08:00
BR 857_2026-09-08,BR 857,EVA,2026-09-08,19:55,TPE,,,arrival,2026-09-08T11:45:35+08:00
HX 1833_2026-09-08,HX 1833,CRK,2026-09-08,19:55,TPE,,,arrival,2026-09-08T11:45:35+08:00
HX 776_2026-09-08,HX 776,CRK,2026-09-08,19:55,BKK,,,arrival,2026-09-08T11:45:35+08:00
TK 9220_2026-09-08,TK 9220,THY,2026-09-08,19:55,BKK,,,arrival,2026-09-08T11:45:35+08:00
CX 945_2026-09-08,CX 945,CPA,2026-09-08,19:55,CKG,,,arrival,2026-09-08T11:45:35+08:00
CA 6519_2026-09-08,CA 6519,CCA,2026-09-08,19:55,CKG,,,arrival,2026-09-08T11:45:35+08:00
HB 321_2026-09-08,HB 321,HGB,2026-09-08,19:55,NRT,,,arrival,2026-09-08T11:45:35+08:00
HX 609_2026-09-08,HX 609,CRK,2026-09-08,20:00,NRT,,,arrival,2026-09-08T11:45:35+08:00
TK 9207_2026-09-08,TK 9207,THY,2026-09-08,20:00,NRT,,,arrival,2026-09-08T11:45:35+08:00
CX 549_2026-09-08,CX 549,CPA,2026-09-08,20:00,HND,,,arrival,2026-09-08T11:45:35+08:00
QR 5843_2026-09-08,QR 5843,QTR,2026-09-08,20:00,HND,,,arrival,2026-09-08T11:45:35+08:00
JL 7039_2026-09-08,JL 7039,JAL,2026-09-08,20:00,HND,,,arrival,2026-09-08T11:45:35+08:00
UO 691_2026-09-08,UO 691,HKE,2026-09-08,20:00,NGO,,,arrival,2026-09-08T11:45:35+08:00
CI 923_2026-09-08,CI 923,CAL,2026-09-08,20:10,TPE,,,arrival,2026-09-08T11:45:35+08:00
CX 734_2026-09-08,CX 734,CPA,2026-09-08,20:10,SIN,,,arrival,2026-09-08T11:45:35+08:00
GF 4064_2026-09-08,GF 4064,GFA,2026-09-08,20:10,SIN,,,arrival,2026-09-08T11:45:35+08:00
QR 3491_2026-09-08,QR 3491,QTR,2026-09-08,20:10,SIN,,,arrival,2026-09-08T11:45:35+08:00
OM 5654_2026-09-08,OM 5654,MGL,2026-09-08,20:10,SIN,,,arrival,2026-09-08T11:45:35+08:00
BA 4556_2026-09-08,BA 4556,BAW,2026-09-08,20:10,SIN,,,arrival,2026-09-08T11:45:35+08:00
FJ 5471_2026-09-08,FJ 5471,FJI,2026-09-08,20:10,SIN,,,arrival,2026-09-08T11:45:35+08:00
UO 899_2026-09-08,UO 899,HKE,2026-09-08,20:10,KIX,,,arrival,2026-09-08T11:45:35+08:00
CX 5899_2026-09-08,CX 5899,CPA,2026-09-08,20:10,KIX,,,arrival,2026-09-08T11:45:35+08:00
MU 9657_2026-09-08,MU 9657,CES,2026-09-08,20:15,KMG,,,arrival,2026-09-08T11:45:35+08:00
CX 918_2026-09-08,CX 918,CPA,2026-09-08,20:15,MNL,,,arrival,2026-09-08T11:45:35+08:00
LH 7004_2026-09-08,LH 7004,DLH,2026-09-08,20:15,MNL,,,arrival,2026-09-08T11:45:35+08:00
BA 4576_2026-09-08,BA 4576,BAW,2026-09-08,20:15,MNL,,,arrival,2026-09-08T11:45:35+08:00
UO 701_2026-09-08,UO 701,HKE,2026-09-08,20:15,BKK,,,arrival,2026-09-08T11:45:35+08:00
HX 619_2026-09-08,HX 619,CRK,2026-09-08,20:20,KIX,,,arrival,2026-09-08T11:45:35+08:00
TK 8875_2026-09-08,TK 8875,THY,2026-09-08,20:20,KIX,,,arrival,2026-09-08T11:45:35+08:00
EY 6815_2026-09-08,EY 6815,ETD,2026-09-08,20:20,KIX,,,arrival,2026-09-08T11:45:35+08:00
UO 747_2026-09-08,UO 747,HKE,2026-09-08,20:20,PEN,,,arrival,2026-09-08T11:45:35+08:00
CX 5747_2026-09-08,CX 5747,CPA,2026-09-08,20:20,PEN,,,arrival,2026-09-08T11:45:35+08:00
CX 331_2026-09-08,CX 331,CPA,2026-09-08,20:25,PEK,,,arrival,2026-09-08T11:45:35+08:00
CA 6501_2026-09-08,CA 6501,CCA,2026-09-08,20:25,PEK,,,arrival,2026-09-08T11:45:35+08:00
CX 529_2026-09-08,CX 529,CPA,2026-09-08,20:25,FUK,,,arrival,2026-09-08T11:45:35+08:00
JL 7063_2026-09-08,JL 7063,JAL,2026-09-08,20:25,FUK,,,arrival,2026-09-08T11:45:35+08:00
CX 369_2026-09-08,CX 369,CPA,2026-09-08,20:30,PVG,,,arrival,2026-09-08T11:45:35+08:00
CX 706_2026-09-08,CX 706,CPA,2026-09-08,20:30,BKK,,,arrival,2026-09-08T11:45:35+08:00
PG 4565_2026-09-08,PG 4565,BKP,2026-09-08,20:30,BKK,,,arrival,2026-09-08T11:45:35+08:00
AY 6545_2026-09-08,AY 6545,FIN,2026-09-08,20:30,BKK,,,arrival,2026-09-08T11:45:35+08:00
AA 8955_2026-09-08,AA 8955,AAL,2026-09-08,20:30,BKK,,,arrival,2026-09-08T11:45:35+08:00
CX 776_2026-09-08,CX 776,CPA,2026-09-08,20:30,CGK,,,arrival,2026-09-08T11:45:35+08:00
QR 3494_2026-09-08,QR 3494,QTR,2026-09-08,20:30,CGK,,,arrival,2026-09-08T11:45:35+08:00
BA 4574_2026-09-08,BA 4574,BAW,2026-09-08,20:30,CGK,,,arrival,2026-09-08T11:45:35+08:00
HU 7915_2026-09-08,HU 7915,CHH,2026-09-08,20:30,CGQ,,,arrival,2026-09-08T11:45:35+08:00
HB 881_2026-09-08,HB 881,HGB,2026-09-08,20:35,CTS,,,arrival,2026-09-08T11:45:35+08:00
UO 845_2026-09-08,UO 845,HKE,2026-09-08,20:35,OKA,,,arrival,2026-09-08T11:45:35+08:00
CX 5845_2026-09-08,CX 5845,CPA,2026-09-08,20:35,OKA,,,arrival,2026-09-08T11:45:35+08:00
CX 473_2026-09-08,CX 473,CPA,2026-09-08,20:40,TPE,,,arrival,2026-09-08T11:45:35+08:00
UO 639_2026-09-08,UO 639,HKE,2026-09-08,20:40,FUK,,,arrival,2026-09-08T11:45:35+08:00
BR 809_2026-09-08,BR 809,EVA,2026-09-08,20:45,TPE,,,arrival,2026-09-08T11:45:35+08:00
HX 1835_2026-09-08,HX 1835,CRK,2026-09-08,20:45,TPE,,,arrival,2026-09-08T11:45:35+08:00
HX 691_2026-09-08,HX 691,CRK,2026-09-08,20:45,CTS,,,arrival,2026-09-08T11:45:35+08:00
EY 6801_2026-09-08,EY 6801,ETD,2026-09-08,20:45,CTS,,,arrival,2026-09-08T11:45:35+08:00
CX 459_2026-09-08,CX 459,CPA,2026-09-08,20:50,KHH,,,arrival,2026-09-08T11:45:35+08:00
5J 236_2026-09-08,5J 236,CEB,2026-09-08,20:50,CEB,,,arrival,2026-09-08T11:45:35+08:00
CX 581_2026-09-08,CX 581,CPA,2026-09-08,20:55,CTS,,,arrival,2026-09-08T11:45:35+08:00
QF 8242_2026-09-08,QF 8242,QFA,2026-09-08,20:55,CTS,,,arrival,2026-09-08T11:45:35+08:00
QR 3495_2026-09-08,QR 3495,QTR,2026-09-08,20:55,CTS,,,arrival,2026-09-08T11:45:35+08:00
JL 7061_2026-09-08,JL 7061,JAL,2026-09-08,20:55,CTS,,,arrival,2026-09-08T11:45:35+08:00
CX 801_2026-09-08,CX 801,CPA,2026-09-08,21:00,ORD,Est at 20:07,,arrival,2026-09-08T11:45:35+08:00
OM 5807_2026-09-08,OM 5807,MGL,2026-09-08,21:00,ORD,Est at 20:07,,arrival,2026-09-08T11:45:35+08:00
UO 871_2026-09-08,UO 871,HKE,2026-09-08,21:00,NRT,,,arrival,2026-09-08T11:45:35+08:00
CX 5871_2026-09-08,CX 5871,CPA,2026-09-08,21:00,NRT,,,arrival,2026-09-08T11:45:35+08:00
CA 117_2026-09-08,CA 117,CCA,2026-09-08,21:05,PEK,,,arrival,2026-09-08T11:45:35+08:00
CX 6117_2026-09-08,CX 6117,CPA,2026-09-08,21:05,PEK,,,arrival,2026-09-08T11:45:35+08:00
CX 198_2026-09-08,CX 198,CPA,2026-09-08,21:05,AKL,Est at 20:39,,arrival,2026-09-08T11:45:35+08:00
QR 5805_2026-09-08,QR 5805,QTR,2026-09-08,21:05,AKL,Est at 20:39,,arrival,2026-09-08T11:45:35+08:00
AY 5848_2026-09-08,AY 5848,FIN,2026-09-08,21:05,AKL,Est at 20:39,,arrival,2026-09-08T11:45:35+08:00
LH 7020_2026-09-08,LH 7020,DLH,2026-09-08,21:05,AKL,Est at 20:39,,arrival,2026-09-08T11:45:35+08:00
NZ 4995_2026-09-08,NZ 4995,ANZ,2026-09-08,21:05,AKL,Est at 20:39,,arrival,2026-09-08T11:45:35+08:00
BA 4550_2026-09-08,BA 4550,BAW,2026-09-08,21:05,AKL,Est at 20:39,,arrival,2026-09-08T11:45:35+08:00
MU 723_2026-09-08,MU 723,CES,2026-09-08,21:05,PVG,,,arrival,2026-09-08T11:45:35+08:00
FM 3027_2026-09-08,FM 3027,CSH,2026-09-08,21:05,PVG,,,arrival,2026-09-08T11:45:35+08:00
CX 521_2026-09-08,CX 521,CPA,2026-09-08,21:10,NRT,,,arrival,2026-09-08T11:45:35+08:00
QR 5859_2026-09-08,QR 5859,QTR,2026-09-08,21:10,NRT,,,arrival,2026-09-08T11:45:35+08:00
JL 7047_2026-09-08,JL 7047,JAL,2026-09-08,21:10,NRT,,,arrival,2026-09-08T11:45:35+08:00
AA 8883_2026-09-08,AA 8883,AAL,2026-09-08,21:10,NRT,,,arrival,2026-09-08T11:45:35+08:00
CX 565_2026-09-08,CX 565,CPA,2026-09-08,21:10,"KIX,TPE",,,arrival,2026-09-08T11:45:35+08:00
JL 7055_2026-09-08,JL 7055,JAL,2026-09-08,21:10,"KIX,TPE",,,arrival,2026-09-08T11:45:35+08:00
UO 559_2026-09-08,UO 559,HKE,2026-09-08,21:10,DAD,,,arrival,2026-09-08T11:45:35+08:00
CX 5559_2026-09-08,CX 5559,CPA,2026-09-08,21:10,DAD,,,arrival,2026-09-08T11:45:35+08:00
HX 261_2026-09-08,HX 261,CRK,2026-09-08,21:20,TPE,,,arrival,2026-09-08T11:45:35+08:00
BR 2895_2026-09-08,BR 2895,EVA,2026-09-08,21:20,TPE,,,arrival,2026-09-08T11:45:35+08:00
CX 784_2026-09-08,CX 784,CPA,2026-09-08,21:25,DPS,,,arrival,2026-09-08T11:45:35+08:00
QR 5812_2026-09-08,QR 5812,QTR,2026-09-08,21:25,DPS,,,arrival,2026-09-08T11:45:35+08:00
AY 6546_2026-09-08,AY 6546,FIN,2026-09-08,21:25,DPS,,,arrival,2026-09-08T11:45:35+08:00
BA 4553_2026-09-08,BA 4553,BAW,2026-09-08,21:25,DPS,,,arrival,2026-09-08T11:45:35+08:00
CX 100_2026-09-08,CX 100,CPA,2026-09-08,21:30,SYD,,,arrival,2026-09-08T11:45:35+08:00
AY 5834_2026-09-08,AY 5834,FIN,2026-09-08,21:30,SYD,,,arrival,2026-09-08T11:45:35+08:00
