flight_id,flight_no,airline,date,time,port,status,status_code,flight_type,last_updated
ET 3791_2026-08-26,ET 3791,ETH,2026-08-26,00:00,LGG,Cancelled,,departure,
RH 4568_2026-08-26,RH 4568,HKC,2026-08-26,00:15,TPE,Dep 02:27,,departure,
RH 829_2026-08-26,RH 829,HKC,2026-08-26,00:15,PVG,Cancelled,,departure,
QR 8441_2026-08-26,QR 8441,QTR,2026-08-26,00:40,DOH,Dep 01:26,,departure,
CX 006_2026-08-26,CX 006,CPA,2026-08-26,00:50,NRT,Dep 00:58,,departure,
KZ 202_2026-08-26,KZ 202,NCA,2026-08-26,01:25,NRT,Dep 02:16,,departure,
CX 096_2026-08-26,CX 096,CPA,2026-08-26,01:30,"ANC,NLU",Dep 12:47,,departure,
NH 8512_2026-08-26,NH 8512,ANA,2026-08-26,02:25,NRT,Dep 02:54,,departure,
CI 5826_2026-08-26,CI 5826,CAL,2026-08-26,03:00,TPE,Dep 05:04,,departure,
KE 314_2026-08-26,KE 314,KAL,2026-08-26,03:10,ICN,Dep 03:46,,departure,
LD 204_2026-08-26,LD 204,AHK,2026-08-26,03:15,KIX,Dep 03:40,,departure,
LD 128_2026-08-26,LD 128,AHK,2026-08-26,03:20,ICN,Dep 04:01,,departure,
BR 6538_2026-08-26,BR 6538,EVA,2026-08-26,03:20,TPE,Dep 03:22,,departure,
LD 208_2026-08-26,LD 208,AHK,2026-08-26,03:25,NRT,Dep 04:11,,departure,
LD 327_2026-08-26,LD 327,AHK,2026-08-26,03:25,SIN,Dep 03:52,,departure,
LD 768_2026-08-26,LD 768,AHK,2026-08-26,03:25,PEK,Dep 03:25,,departure,
LD 216_2026-08-26,LD 216,AHK,2026-08-26,03:30,NGO,Dep 03:55,,departure,
8K 526_2026-08-26,8K 526,KMI,2026-08-26,03:30,BKK,Dep 04:00,,departure,
LD 457_2026-08-26,LD 457,AHK,2026-08-26,03:35,"MNL,CEB",Dep 04:08,,departure,
LD 782_2026-08-26,LD 782,AHK,2026-08-26,03:40,PVG,Dep 04:06,,departure,
LD 831_2026-08-26,LD 831,AHK,2026-08-26,03:40,BKK,Dep 04:17,,departure,
LD 561_2026-08-26,LD 561,AHK,2026-08-26,03:45,SGN,Dep 04:17,,departure,
TH 3508_2026-08-26,TH 3508,RMY,2026-08-26,03:45,KUL,Dep 04:00,,departure,
RH 9487_2026-08-26,RH 9487,HKC,2026-08-26,03:50,"ALA,IST",Dep 17:06,,departure,
3S 748_2026-08-26,3S 748,BOX,2026-08-26,04:00,LAX,Dep 04:29,,departure,
3Y 6011_2026-08-26,3Y 6011,MYU,2026-08-26,04:00,CGK,Cancelled,,departure,
HJ 022_2026-08-26,HJ 022,TMN,2026-08-26,04:00,SYD,Dep 04:41,,departure,
LD 720_2026-08-26,LD 720,AHK,2026-08-26,04:05,CTU,Dep 04:55,,departure,
3G 841_2026-08-26,3G 841,WCM,2026-08-26,04:15,BKI,Dep 04:21,,departure,
TH 3091_2026-08-26,TH 3091,RMY,2026-08-26,04:15,PEN,Dep 04:56,,departure,
LD 680_2026-08-26,LD 680,AHK,2026-08-26,04:20,TPE,Dep 04:44,,departure,
TK 6351_2026-08-26,TK 6351,THY,2026-08-26,04:20,IST,Dep 12:37,,departure,
CX 2090_2026-08-26,CX 2090,CPA,2026-08-26,04:25,"ANC,LAX,DFW",Dep 04:39,,departure,
MB 6030_2026-08-26,MB 6030,MNB,2026-08-26,04:50,SHJ,Dep 05:13,,departure,
K4 280_2026-08-26,K4 280,CKS,2026-08-26,04:55,"ANC,ORD,CVG",Dep 05:06,,departure,
EK 9831_2026-08-26,EK 9831,UAE,2026-08-26,05:00,DWC,Dep 05:21,,departure,
3S 713_2026-08-26,3S 713,BOX,2026-08-26,05:35,"DXB,LEJ",Dep 05:48,,departure,
3S 735_2026-08-26,3S 735,BOX,2026-08-26,05:40,"BLR,LEJ",Dep 06:40,,departure,
ES 728_2026-08-26,ES 728,DHX,2026-08-26,05:40,BAH,Dep 05:38,,departure,
3S 523_2026-08-26,3S 523,BOX,2026-08-26,05:45,"BAH,LEJ",Dep 05:54,,departure,
FX 5023_2026-08-26,FX 5023,FDX,2026-08-26,06:00,"IST,CDG,LGG,MEM",Dep 05:57,,departure,
K4 253_2026-08-26,K4 253,CKS,2026-08-26,06:40,"YHM,JFK,CVG",Dep 06:59,,departure,
D0 591_2026-08-26,D0 591,DHK,2026-08-26,06:40,"DEL,EMA",Dep 06:48,,departure,
QR 8411_2026-08-26,QR 8411,QTR,2026-08-26,06:45,DOH,Dep 06:59,,departure,
CX 3288_2026-08-26,CX 3288,CPA,2026-08-26,06:50,"ANC,NLU,GDL",Dep 06:49,,departure,
5Y 8137_2026-08-26,5Y 8137,GTI,2026-08-26,07:00,"DEL,ANC",Cancelled,,departure,
K4 243_2026-08-26,K4 243,CKS,2026-08-26,07:00,"ANC,MIA,CVG",Dep 07:54,,departure,
RH 331_2026-08-26,RH 331,HKC,2026-08-26,07:00,BKK,Dep 07:56,,departure,
QR 8435_2026-08-26,QR 8435,QTR,2026-08-26,07:00,DOH,Dep 07:11,,departure,
LD 8535_2026-08-26,LD 8535,AHK,2026-08-26,07:05,HAN,Dep 07:12,,departure,
ET 3767_2026-08-26,ET 3767,ETH,2026-08-26,07:10,LGG,Cancelled,,departure,
SR 815_2026-08-26,SR 815,XKY,2026-08-26,07:30,CRK,Dep 07:17,,departure,
5C 850_2026-08-26,5C 850,ICL,2026-08-26,07:35,"DWC,TLV",Dep 09:51,,departure,
CX 2075_2026-08-26,CX 2075,CPA,2026-08-26,08:15,SIN,Dep 08:21,,departure,
CP 324_2026-08-26,CP 324,LSI,2026-08-26,08:20,"GYD,DSS",Dep 08:21,,departure,
3S 515_2026-08-26,3S 515,BOX,2026-08-26,08:30,LEJ,Dep 10:24,,departure,
EK 9861_2026-08-26,EK 9861,UAE,2026-08-26,08:40,DWC,Dep 08:58,,departure,
F5 6625_2026-08-26,F5 6625,ATG,2026-08-26,08:55,"DWC,EMA",Dep 18:39,,departure,
CV 515_2026-08-26,CV 515,CLX,2026-08-26,09:20,"GYD,BUD,LUX",Dep 12:46,,departure,
KJ 952_2026-08-26,KJ 952,AIH,2026-08-26,09:20,ICN,Dep 10:26,,departure,
5Y 8030_2026-08-26,5Y 8030,GTI,2026-08-26,09:20,"ANC,MIA",Dep 13:11,,departure,
CX 3016_2026-08-26,CX 3016,CPA,2026-08-26,09:25,"ANC,ORD",Dep 13:52,,departure,
RH 371_2026-08-26,RH 371,HKC,2026-08-26,09:35,SIN,Dep 10:04,,departure,
QR 8403_2026-08-26,QR 8403,QTR,2026-08-26,09:35,DOH,Dep 09:54,,departure,
K4 704_2026-08-26,K4 704,CKS,2026-08-26,09:40,"GYD,TLV",Dep 09:47,,departure,
LH 8467_2026-08-26,LH 8467,GEC,2026-08-26,09:50,FRA,Dep 10:03,,departure,
QY 657_2026-08-26,QY 657,BCS,2026-08-26,09:50,"GYD,LEJ",Dep 10:17,,departure,
O3 268_2026-08-26,O3 268,CSS,2026-08-26,09:55,NGB,Dep 10:55,,departure,
QY 517_2026-08-26,QY 517,BCS,2026-08-26,10:00,"DWC,LEJ",Dep 14:18,,departure,
5X 067_2026-08-26,5X 067,UPS,2026-08-26,10:15,"ANC,SDF",Cancelled,,departure,
CX 3174_2026-08-26,CX 3174,CPA,2026-08-26,10:25,"ANC,MIA,ATL",Dep 10:34,,departure,
CX 3241_2026-08-26,CX 3241,CPA,2026-08-26,10:45,CGK,Dep 11:41,,departure,
5X 003_2026-08-26,5X 003,UPS,2026-08-26,11:25,"BLR,CGN,PHL",Dep 11:38,,departure,
CX 045_2026-08-26,CX 045,CPA,2026-08-26,12:00,BOM,Dep 12:27,,departure,
5Y 8131_2026-08-26,5Y 8131,GTI,2026-08-26,12:15,"DEL,ANC",Cancelled,,departure,
3V 400_2026-08-26,3V 400,TAY,2026-08-26,12:25,"ALA,LGG",Dep 14:57,,departure,
CV 261_2026-08-26,CV 261,CLX,2026-08-26,13:00,"ANC,MIA,JFK,LUX",Dep 13:05,,departure,
EK 9859_2026-08-26,EK 9859,UAE,2026-08-26,13:15,DWC,Dep 13:44,,departure,
CX 3294_2026-08-26,CX 3294,CPA,2026-08-26,13:30,"ANC,JFK",Dep 13:37,,departure,
K4 551_2026-08-26,K4 551,CKS,2026-08-26,14:15,"NRT,ANC,ORD",Dep 14:18,,departure,
CX 2086_2026-08-26,CX 2086,CPA,2026-08-26,14:25,"ANC,MIA",Dep 15:04,,departure,
WW 862_2026-08-26,WW 862,KXP,2026-08-26,14:45,KUL,Dep 03:51 (27/08/2026),,departure,
QR 8465_2026-08-26,QR 8465,QTR,2026-08-26,14:45,DOH,Dep 14:41,,departure,
EK 9781_2026-08-26,EK 9781,UAE,2026-08-26,14:45,DWC,Dep 15:41,,departure,
MH 6103_2026-08-26,MH 6103,MAS,2026-08-26,14:50,KUL,Dep 16:33,,departure,
KJ 970_2026-08-26,KJ 970,AIH,2026-08-26,15:00,ICN,Dep 19:54,,departure,
KZ 206_2026-08-26,KZ 206,NCA,2026-08-26,15:30,NRT,Dep 15:38,,departure,
5X 001_2026-08-26,5X 001,UPS,2026-08-26,15:40,"CGN,PHL",Dep 16:02,,departure,
EY 9726_2026-08-26,EY 9726,ETD,2026-08-26,15:50,AUH,Dep 16:34,,departure,
RH 317_2026-08-26,RH 317,HKC,2026-08-26,15:55,HAN,Dep 18:06,,departure,
5X 061_2026-08-26,5X 061,UPS,2026-08-26,16:05,"TPE,ANC,SDF",Dep 16:20,,departure,
P9 881_2026-08-26,P9 881,MGE,2026-08-26,16:10,GUM,Dep 00:28 (27/08/2026),,departure,
5X 166_2026-08-26,5X 166,UPS,2026-08-26,16:10,"SIN,SDF",Dep 16:10,,departure,
ET 3629_2026-08-26,ET 3629,ETH,2026-08-26,16:15,ADD,Dep 15:21,,departure,
CX 3037_2026-08-26,CX 3037,CPA,2026-08-26,16:15,HAN,Dep 16:37,,departure,
K4 270_2026-08-26,K4 270,CKS,2026-08-26,16:30,"GYD,LGG",Dep 16:10,,departure,
3S 519_2026-08-26,3S 519,BOX,2026-08-26,17:00,LEJ,Dep 17:25,,departure,
CX 041_2026-08-26,CX 041,CPA,2026-08-26,17:05,DEL,Dep 17:14,,departure,
7L 923_2026-08-26,7L 923,AZG,2026-08-26,17:20,GYD,Cancelled,,departure,
KE 8314_2026-08-26,KE 8314,KAL,2026-08-26,17:30,ICN,Dep 17:25,,departure,
SQ 7988_2026-08-26,SQ 7988,SIA,2026-08-26,17:35,"ANC,LAX",Dep 17:34,,departure,
TH 641_2026-08-26,TH 641,RMY,2026-08-26,17:45,KUL,Dep 18:21,,departure,
RH 9457_2026-08-26,RH 9457,HKC,2026-08-26,18:20,DEL,Dep 18:21,,departure,
7L 1923_2026-08-26,7L 1923,AZG,2026-08-26,18:20,GYD,Cancelled,,departure,
7L 624_2026-08-26,7L 624,AZG,2026-08-26,18:25,GYD,Cancelled,,departure,
5Y 825_2026-08-26,5Y 825,GTI,2026-08-26,18:35,"ANC,MIA",Dep 19:42,,departure,
RH 9375_2026-08-26,RH 9375,HKC,2026-08-26,18:35,MAA,Cancelled,,departure,
CX 3349_2026-08-26,CX 3349,CPA,2026-08-26,18:40,BKK,Dep 00:53 (27/08/2026),,departure,
CV 245_2026-08-26,CV 245,CLX,2026-08-26,18:50,"ANC,NLU,GDL,LUX",Dep 20:01,,departure,
5X 063_2026-08-26,5X 063,UPS,2026-08-26,19:05,"ANC,SDF",Dep 19:43,,departure,
CI 6844_2026-08-26,CI 6844,CAL,2026-08-26,19:20,TPE,Dep 19:40,,departure,
SQ 7861_2026-08-26,SQ 7861,SIA,2026-08-26,19:30,SIN,Dep 20:02,,departure,
AK 8546_2026-08-26,AK 8546,AXM,2026-08-26,19:45,KUL,Dep 22:12,,departure,
FX 5991_2026-08-26,FX 5991,FDX,2026-08-26,19:50,"KIX,OAK",Dep 20:17,,departure,
5X 059_2026-08-26,5X 059,UPS,2026-08-26,19:50,"ANC,ONT",Dep 20:16,,departure,
CX 017_2026-08-26,CX 017,CPA,2026-08-26,20:00,MAA,Dep 21:24,,departure,
CI 5834_2026-08-26,CI 5834,CAL,2026-08-26,21:20,TPE,Dep 03:15 (27/08/2026),,departure,
RH 351_2026-08-26,RH 351,HKC,2026-08-26,21:20,MNL,Dep 23:11,,departure,
D0 007_2026-08-26,D0 007,DHK,2026-08-26,21:40,"CVG,LEJ,EMA",Dep 21:59,,departure,
TK 6239_2026-08-26,TK 6239,THY,2026-08-26,22:30,"CIT,IST",Dep 02:03 (27/08/2026),,departure,
CX 037_2026-08-26,CX 037,CPA,2026-08-26,23:20,"DEL,CDG",Dep 00:18 (27/08/2026),,departure,
QR 8479_2026-08-26,QR 8479,QTR,2026-08-26,23:35,DOH,Dep 23:42,,departure,
QF 7526_2026-08-26,QF 7526,QFA,2026-08-26,23:55,SYD,Dep 00:39 (27/08/2026),,departure,
CX 050_2026-08-26,CX 050,CPA,2026-08-26,23:55,PVG,Dep 08:59 (27/08/2026),,departure,
CX 2062_2026-08-26,CX 2062,CPA,2026-08-26,23:55,CTU,Dep 01:10 (27/08/2026),,departure,
KZ 203_2026-08-27,KZ 203,NCA,2026-08-27,00:10,NRT,At gate 01:00,,arrival,
SV 980_2026-08-27,SV 980,SVA,2026-08-27,00:15,RUH,At gate 00:45,,arrival,
LD 681_2026-08-27,LD 681,AHK,2026-08-27,00:20,TPE,At gate 00:38,,arrival,
LD 129_2026-08-27,LD 129,AHK,2026-08-27,00:25,ICN,At gate 01:05,,arrival,
LD 205_2026-08-27,LD 205,AHK,2026-08-27,00:40,KIX,At gate 01:24,,arrival,
CX 3409_2026-08-27,CX 3409,CPA,2026-08-27,00:40,"NLU,ANC",At gate 01:30,,arrival,
HJ 021_2026-08-27,HJ 021,TMN,2026-08-27,00:40,SYD,At gate 01:14,,arrival,
LD 456_2026-08-27,LD 456,AHK,2026-08-27,00:45,"CEB,MNL",At gate 01:47,,arrival,
TH 3092_2026-08-27,TH 3092,RMY,2026-08-27,00:45,PEN,At gate 01:36,,arrival,
EK 9784_2026-08-27,EK 9784,UAE,2026-08-27,00:45,DWC,At gate 01:23,,arrival,
LD 217_2026-08-27,LD 217,AHK,2026-08-27,00:50,NGO,At gate 01:12,,arrival,
NH 8511_2026-08-27,NH 8511,ANA,2026-08-27,00:55,NRT,At gate 01:32,,arrival,
CX 3342_2026-08-27,CX 3342,CPA,2026-08-27,00:55,"CGK,PEN",At gate 02:32,,arrival,
LD 209_2026-08-27,LD 209,AHK,2026-08-27,01:00,NRT,At gate 01:58,,arrival,
LD 769_2026-08-27,LD 769,AHK,2026-08-27,01:00,PEK,At gate 01:26,,arrival,
CI 5835_2026-08-27,CI 5835,CAL,2026-08-27,01:00,TPE,At gate 02:26,,arrival,
7L 1922_2026-08-27,7L 1922,AZG,2026-08-27,01:00,MEL,At gate 06:09,,arrival,
KE 313_2026-08-27,KE 313,KAL,2026-08-27,01:10,ICN,At gate 01:44,,arrival,
LD 783_2026-08-27,LD 783,AHK,2026-08-27,01:15,PVG,At gate 01:39,,arrival,
LD 562_2026-08-27,LD 562,AHK,2026-08-27,01:20,SGN,At gate 01:54,,arrival,
8K 525_2026-08-27,8K 525,KMI,2026-08-27,01:20,"BKK,HAN",At gate 01:49,,arrival,
BR 6535_2026-08-27,BR 6535,EVA,2026-08-27,01:20,TPE,At gate 02:04,,arrival,
LD 326_2026-08-27,LD 326,AHK,2026-08-27,01:25,SIN,At gate 02:13,,arrival,
LD 842_2026-08-27,LD 842,AHK,2026-08-27,01:30,BKK,At gate 01:54,,arrival,
TH 3507_2026-08-27,TH 3507,RMY,2026-08-27,01:30,KUL,At gate 02:02,,arrival,
ES 721_2026-08-27,ES 721,DHX,2026-08-27,02:00,BAH,At gate 02:22,,arrival,
3Y 6012_2026-08-27,3Y 6012,MYU,2026-08-27,02:00,CGK,Cancelled,,arrival,
QR 8432_2026-08-27,QR 8432,QTR,2026-08-27,02:00,"DOH,SIN",At gate 02:31,,arrival,
CX 040_2026-08-27,CX 040,CPA,2026-08-27,02:10,BOM,At gate 02:26,,arrival,
LD 721_2026-08-27,LD 721,AHK,2026-08-27,02:40,CTU,At gate 02:28,,arrival,
3G 840_2026-08-27,3G 840,WCM,2026-08-27,02:45,BKI,At gate 02:38,,arrival,
3S 722_2026-08-27,3S 722,BOX,2026-08-27,02:55,"LEJ,DEL",At gate 03:14,,arrival,
K4 240_2026-08-27,K4 240,CKS,2026-08-27,03:00,"MIA,ANC",At gate 18:09,,arrival,
3S 746_2026-08-27,3S 746,BOX,2026-08-27,03:00,"LEJ,DXB,HAN",At gate 03:21,,arrival,
3S 540_2026-08-27,3S 540,BOX,2026-08-27,03:30,"LEJ,BKK",At gate 03:41,,arrival,
3S 714_2026-08-27,3S 714,BOX,2026-08-27,03:40,"LEJ,DXB",At gate 04:06,,arrival,
RH 352_2026-08-27,RH 352,HKC,2026-08-27,03:45,MNL,At gate 06:39,,arrival,
5X 004_2026-08-27,5X 004,UPS,2026-08-27,04:00,"PHL,CGN,CDG",At gate 04:00,,arrival,
FX 5025_2026-08-27,FX 5025,FDX,2026-08-27,04:10,KIX,At gate 04:32,,arrival,
CK 263_2026-08-27,CK 263,CKK,2026-08-27,04:45,PVG,At gate 05:10,,arrival,
5Y 8523_2026-08-27,5Y 8523,GTI,2026-08-27,05:30,HAN,At gate 05:19,,arrival,
CX 3346_2026-08-27,CX 3346,CPA,2026-08-27,05:50,"BKK,SGN",At gate 11:57,,arrival,
CX 3244_2026-08-27,CX 3244,CPA,2026-08-27,06:00,DEL,At gate 05:48,,arrival,
CX 085_2026-08-27,CX 085,CPA,2026-08-27,06:25,"JFK,YYZ",At gate 05:36,,arrival,
3S 724_2026-08-27,3S 724,BOX,2026-08-27,06:30,"LEJ,RUH",At gate 07:09,,arrival,
SR 812_2026-08-27,SR 812,XKY,2026-08-27,06:30,CRK,At gate 05:53,,arrival,
QY 694_2026-08-27,QY 694,BCS,2026-08-27,07:00,"LEJ,BLR",At gate 07:32,,arrival,
RH 4569_2026-08-27,RH 4569,HKC,2026-08-27,07:15,TPE,At gate 08:17,,arrival,
CX 2061_2026-08-27,CX 2061,CPA,2026-08-27,07:15,CTU,At gate 09:09,,arrival,
RH 9376_2026-08-27,RH 9376,HKC,2026-08-27,07:25,MAA,Cancelled,,arrival,
EK 9834_2026-08-27,EK 9834,UAE,2026-08-27,07:40,DWC,At gate 09:04,,arrival,
RH 9458_2026-08-27,RH 9458,HKC,2026-08-27,07:55,DEL,At gate 08:35,,arrival,
5Y 8381_2026-08-27,5Y 8381,GTI,2026-08-27,08:10,SIN,At gate 07:58,,arrival,
CX 3018_2026-08-27,CX 3018,CPA,2026-08-27,08:10,MAA,At gate 10:46,,arrival,
5X 067_2026-08-27,5X 067,UPS,2026-08-27,08:15,"SDF,SGN",At gate 09:57,,arrival,
CV 7623_2026-08-27,CV 7623,CLX,2026-08-27,08:30,"LUX,HAN",At gate 09:47,,arrival,
MP 9432_2026-08-27,MP 9432,MPH,2026-08-27,08:35,ICN,At gate 09:06,,arrival,
O3 267_2026-08-27,O3 267,CSS,2026-08-27,08:45,NGB,At gate 08:31,,arrival,
5Y 8029_2026-08-27,5Y 8029,GTI,2026-08-27,09:00,ANC,Cancelled,,arrival,
BR 6529_2026-08-27,BR 6529,EVA,2026-08-27,09:05,TPE,At gate 11:01,,arrival,
CI 5831_2026-08-27,CI 5831,CAL,2026-08-27,09:15,TPE,At gate 09:39,,arrival,
RH 9486_2026-08-27,RH 9486,HKC,2026-08-27,09:15,"IST,ALA",At gate 23:26,,arrival,
5C 851_2026-08-27,5C 851,ICL,2026-08-27,10:00,TLV,Cancelled,,arrival,
QR 8426_2026-08-27,QR 8426,QTR,2026-08-27,10:10,DOH,At gate 11:22,,arrival,
EK 9618_2026-08-27,EK 9618,UAE,2026-08-27,10:25,"DWC,SIN,SYD,AKL",At gate 12:29,,arrival,
SQ 7921_2026-08-27,SQ 7921,SIA,2026-08-27,10:40,"DFW,ANC",At gate 10:59,,arrival,
EK 9836_2026-08-27,EK 9836,UAE,2026-08-27,10:45,DWC,At gate 19:10,,arrival,
SQ 7952_2026-08-27,SQ 7952,SIA,2026-08-27,11:05,SIN,At gate 10:46,,arrival,
AK 8534_2026-08-27,AK 8534,AXM,2026-08-27,11:10,KCH,At gate 11:36,,arrival,
EK 9840_2026-08-27,EK 9840,UAE,2026-08-27,11:15,DWC,At gate 19:41,,arrival,
CX 051_2026-08-27,CX 051,CPA,2026-08-27,11:30,"PVG,CGO",At gate 23:29,,arrival,
KJ 967_2026-08-27,KJ 967,AIH,2026-08-27,11:30,ICN,At gate 19:11,,arrival,
EY 925_2026-08-27,EY 925,ETD,2026-08-27,11:35,AUH,At gate 13:21,,arrival,
CX 3255_2026-08-27,CX 3255,CPA,2026-08-27,11:45,PVG,At gate 20:39,,arrival,
3S 732_2026-08-27,3S 732,BOX,2026-08-27,12:00,"LEJ,DXB",At gate 14:42,,arrival,
K4 701_2026-08-27,K4 701,CKS,2026-08-27,12:10,TLV,At gate 13:22,,arrival,
5X 167_2026-08-27,5X 167,UPS,2026-08-27,12:40,"SDF,SIN",At gate 12:22,,arrival,
5X 062_2026-08-27,5X 062,UPS,2026-08-27,12:55,"SDF,ANC",At gate 13:35,,arrival,
ET 3673_2026-08-27,ET 3673,ETH,2026-08-27,13:35,"ADD,ICN",At gate 16:32,,arrival,
WW 861_2026-08-27,WW 861,KXP,2026-08-27,13:45,BKI,At gate 22:56,,arrival,
5X 002_2026-08-27,5X 002,UPS,2026-08-27,14:25,"PHL,CGN",At gate 14:28,,arrival,
QR 8416_2026-08-27,QR 8416,QTR,2026-08-27,14:25,"DOH,ALA",At gate 14:49,,arrival,
5X 058_2026-08-27,5X 058,UPS,2026-08-27,14:35,"ONT,HNL",At gate 13:58,,arrival,
5Y 8439_2026-08-27,5Y 8439,GTI,2026-08-27,14:45,HNL,At gate 15:01,,arrival,
KE 9313_2026-08-27,KE 9313,KAL,2026-08-27,14:55,ICN,At gate 14:54,,arrival,
3S 590_2026-08-27,3S 590,BOX,2026-08-27,15:00,"LEJ,NRT",At gate 18:37,,arrival,
CX 015_2026-08-27,CX 015,CPA,2026-08-27,15:05,"NRT,TPE",At gate 16:01,,arrival,
RH 332_2026-08-27,RH 332,HKC,2026-08-27,15:10,BKK,At gate 18:10,,arrival,
LH 8460_2026-08-27,LH 8460,GEC,2026-08-27,15:10,FRA,At gate 14:34,,arrival,
5Y 654_2026-08-27,5Y 654,GTI,2026-08-27,15:25,ICN,Cancelled,,arrival,
QR 8470_2026-08-27,QR 8470,QTR,2026-08-27,15:35,DOH,Cancelled,,arrival,
CV 4793_2026-08-27,CV 4793,CLX,2026-08-27,15:50,LUX,At gate 14:47,,arrival,
5X 064_2026-08-27,5X 064,UPS,2026-08-27,16:00,"SDF,ANC,ICN",At gate 16:37,,arrival,
TH 640_2026-08-27,TH 640,RMY,2026-08-27,16:50,BKI,At gate 17:18,,arrival,
FX 5991_2026-08-27,FX 5991,FDX,2026-08-27,17:10,ICN,At gate 16:56,,arrival,
CI 5837_2026-08-27,CI 5837,CAL,2026-08-27,17:20,TPE,At gate 17:45,,arrival,
C8 9263_2026-08-27,C8 9263,ICV,2026-08-27,18:00,"MXP,NRT",At gate 19:06,,arrival,
RH 372_2026-08-27,RH 372,HKC,2026-08-27,18:05,SIN,Cancelled,,arrival,
AK 8541_2026-08-27,AK 8541,AXM,2026-08-27,18:15,BKI,At gate 20:14,,arrival,
7L 147_2026-08-27,7L 147,AZG,2026-08-27,18:15,GYD,Cancelled,,arrival,
7L 691_2026-08-27,7L 691,AZG,2026-08-27,19:25,GYD,Cancelled,,arrival,
QR 8412_2026-08-27,QR 8412,QTR,2026-08-27,19:30,DOH,At gate 23:17,,arrival,
D0 238_2026-08-27,D0 238,DHK,2026-08-27,19:35,"EMA,LEJ",At gate 19:28,,arrival,
5Y 9223_2026-08-27,5Y 9223,GTI,2026-08-27,19:55,LAX,At gate 18:41,,arrival,
TE 701_2026-08-27,TE 701,IGA,2026-08-27,20:00,WRO,At gate 00:31 (29/08/2026),,arrival,
RH 963_2026-08-27,RH 963,HKC,2026-08-27,20:50,KIX,At gate 05:44 (28/08/2026),,arrival,
K4 242_2026-08-27,K4 242,CKS,2026-08-27,21:15,"CVG,NGO",At gate 14:30 (28/08/2026),,arrival,
CX 097_2026-08-27,CX 097,CPA,2026-08-27,21:15,"NLU,GDL,ANC",At gate 19:21 (28/08/2026),,arrival,
RH 318_2026-08-27,RH 318,HKC,2026-08-27,21:35,HAN,At gate 10:22 (28/08/2026),,arrival,
D0 524_2026-08-27,D0 524,DHK,2026-08-27,21:35,"EMA,MXP",At gate 21:38,,arrival,
ET 3446_2026-08-27,ET 3446,ETH,2026-08-27,21:45,ADD,Cancelled,,arrival,
CX 048_2026-08-27,CX 048,CPA,2026-08-27,22:10,HAN,At gate 22:34,,arrival,
MB 6041_2026-08-27,MB 6041,MNB,2026-08-27,22:40,SHJ,At gate 01:06 (28/08/2026),,arrival,
QR 8400_2026-08-27,QR 8400,QTR,2026-08-27,22:40,DOH,At gate 23:29,,arrival,
CX 2091_2026-08-27,CX 2091,CPA,2026-08-27,22:50,"DFW,ANC",At gate 23:02,,arrival,
SV 986_2026-08-27,SV 986,SVA,2026-08-27,22:55,JED,At gate 23:49,,arrival,
CX 3144_2026-08-27,CX 3144,CPA,2026-08-27,23:05,DEL,At gate 23:37,,arrival,
3S 500_2026-08-27,3S 500,BOX,2026-08-27,23:15,LEJ,At gate 23:15,,arrival,
CX 3069_2026-08-27,CX 3069,CPA,2026-08-27,23:20,"ORD,ANC",At gate 03:45 (28/08/2026),,arrival,
RH 4568_2026-08-27,RH 4568,HKC,2026-08-27,00:15,TPE,Dep 02:50,,departure,
MB 430_2026-08-27,MB 430,MNB,2026-08-27,00:20,"CRZ,IST",Cancelled,,departure,
CV 531_2026-08-27,CV 531,CLX,2026-08-27,00:30,"ASB,LUX",Dep 00:41,,departure,
TK 6265_2026-08-27,TK 6265,THY,2026-08-27,00:35,IST,Dep 02:37,,departure,
CX 006_2026-08-27,CX 006,CPA,2026-08-27,00:50,NRT,Dep 02:12,,departure,
CX 086_2026-08-27,CX 086,CPA,2026-08-27,01:30,"ANC,NLU",Dep 08:15,,departure,
CX 3170_2026-08-27,CX 3170,CPA,2026-08-27,01:50,"ANC,MIA,IAH",Dep 03:49,,departure,
SV 981_2026-08-27,SV 981,SVA,2026-08-27,02:00,RUH,Dep 03:05,,departure,
CP 114_2026-08-27,CP 114,LSI,2026-08-27,02:05,"GYD,MXP",Dep 02:12,,departure,
KZ 202_2026-08-27,KZ 202,NCA,2026-08-27,02:25,NRT,Dep 04:03,,departure,
NH 8512_2026-08-27,NH 8512,ANA,2026-08-27,02:25,NRT,Dep 03:48,,departure,
EK 9785_2026-08-27,EK 9785,UAE,2026-08-27,02:45,DWC,Dep 02:54,,departure,
CI 5836_2026-08-27,CI 5836,CAL,2026-08-27,03:00,TPE,Dep 04:19,,departure,
CX 3254_2026-08-27,CX 3254,CPA,2026-08-27,03:10,PVG,Dep 04:47,,departure,
KE 314_2026-08-27,KE 314,KAL,2026-08-27,03:10,ICN,Dep 03:17,,departure,
LD 204_2026-08-27,LD 204,AHK,2026-08-27,03:15,KIX,Dep 03:49,,departure,
LD 128_2026-08-27,LD 128,AHK,2026-08-27,03:20,ICN,Dep 03:28,,departure,
BR 6536_2026-08-27,BR 6536,EVA,2026-08-27,03:20,TPE,Dep 04:43,,departure,
LD 208_2026-08-27,LD 208,AHK,2026-08-27,03:25,NRT,Dep 03:30,,departure,
